ADGRB3,ADGRG4,ADGRL2,ADH1B,ALB,ALX1,AMBN,ANGPTL1,ANGPTL7,APOBEC2,ARHGAP10,ARMC9,ARSF,ASB14,ATP23,ATP8B5P,ATXN3L,BCO2,BEND7,BTNL3,C12orf40,C16orf78,C6orf141,CALR3,CCL23,CCNB3,CDH12,CDKL2,CFAP57,CFTR,CHSY3,CLDN1,CLDN10,CLDN14,CLDN4,CLRN3,CLSTN2,CNGB3,CPE,CPSF4L,CPXCR1,CSMD3,CT83,CYP39A1,CYP51A1,DAO,DEFB112,DGAT2L6,DLGAP5,DNAH14,EBLN1,EFCAB5,ELMOD1,ERICH1,ERICH3,FAM227B,FAM228A,FER1L6-AS1,FLJ42627,FMN1,FREM2,GABRG3,GLRB,GPC4,GSTM1,H2AC13,HLA-DPB2,HOOK2,HSPA2,IGF1,IGHV7-81,IL4,IMMP1L,INA,KCNIP1,KL,KRTAP19-7,LENEP,LGR6,LINC00469,LINC00652,LINC00917,LINC01446,LINC02877,LIPJ,LOC645188,LUZP4,MAGEE2,MARCHF11,MARK1,MASP1,MDGA2,MIA2,MIR128-1,MIR130A,MIR299,MMP26,MROH8,MS4A2,MUC21,NAT1,NID2,NKX2-2,NPHS2,NRM,NUDT9P1,NXPE4,OAZ3,OPN5,OR10T2,OR12D2,OR1L6,OR2L8,OR4A47,OR4A5,OR51F2,OR6C76,OR6K2,OR7G1,OR8D4,OR8G2P,PARPBP,PCDHA1,PCDHB14,PDE11A,PDZD9,PPEF1,PRELID2,PRTFDC1,PSG11,PTGR1,RAB13,RAD9B,RASEF,RFPL1,RFPL3,RGS1,RHCE,RNF182,RNVU1-17,RPGRIP1L,RTN4RL1,SCGB1D2,SCGB2A2,SEL1L2,SFTA2,SHISAL2B,SKA1,SKA2,SLC10A1,SLC15A1,SLC17A6,SLC7A11,SNORA70F,SNORD115-8,SNORD116-12,SNORD13P1,SPATA41,SPRR2A,SPRR2B,STC2,STK31,SULF1,SYCE2,SYT6,TAAR3P,TAS2R43,TCEAL9,TDRG1,TFDP3,THAP5P1,TLL1,TMEM144,TMEM171,TMTC1,TRPC6,UGT2B10,VN1R10P,ZDHHC15,ZFP37,ZNF22-AS1,ZNF311,ZNF423,ZNF667-AS1,ZNF724,ZPBP,ZSCAN4
5.1874,4.9381,4.6905,4.7731,4.0748,4.1841,4.2093,4.929,5.4147,6.0821,6.2233,5.099,4.4162,5.3171,6.3827,4.41,3.9026,5.3852,4.9041,4.9739,3.3752,4.7175,5.7258,4.8985,4.5337,4.7988,4.4647,4.5894,5.1898,4.2932,5.2743,5.0561,4.3184,5.4809,5.7904,4.7646,6.1684,4.9671,4.7,4.7903,3.8923,4.5109,5.5233,3.9513,7.0713,5.208,3.6045,4.9922,5.2149,3.3727,4.6325,4.8841,4.3348,6.2605,4.2423,4.9098,4.5139,4.2999,7.3982,5.9879,4.1965,4.4703,4.1563,4.4741,6.3453,3.1142,6.1401,6.5617,6.4345,4.1596,4.6545,4.5136,6.7407,5.2965,5.2994,5.2713,3.9746,6.8541,6.2587,4.971,5.7818,5.0181,4.6863,4.2096,3.8805,3.5665,4.048,5.0508,4.7362,4.383,5.5815,4.7491,3.6499,5.3259,4.5506,3.9427,4.2225,5.5369,5.1721,5.1231,4.6961,5.4831,5.8248,5.0533,4.1107,4.9897,4.2171,4.6983,5.0876,4.9643,4.2321,3.6344,6.3557,4.0924,4.065,5.1355,4.5703,5.4707,5.5032,4.5059,3.6219,4.0388,6.2957,4.424,4.5653,4.3864,4.1173,5.1501,4.4746,3.76,4.6012,6.503,4.6314,4.2411,4.4748,5.2377,4.3612,4.8612,5.3885,3.3075,5.2439,5.8083,4.2123,4.2117,4.6036,4.122,4.6415,4.0656,6.4767,6.0213,5.2675,4.5562,4.2937,4.4669,2.9035,4.3072,3.1016,6.2669,4.6195,4.4802,5.3949,4.236,4.6231,5.7482,5.8332,4.427,6.8599,4.3571,6.1961,4.5231,3.8131,4.8204,5.429,5.0164,4.8713,4.6887,3.4669,4.292,4.4455,4.9847,5.3015,4.7614,5.027,6.9041,5.9504,4.4651,3.7762
4.8946,4.6192,4.5113,4.7408,4.042,4.3305,4.1981,4.9836,5.2057,6.0019,6.1955,5.3437,4.5542,5.1957,6.7898,4.4179,3.885,5.3545,4.8891,4.8315,3.4857,4.6494,5.5847,4.498,4.4439,5.0065,4.2669,4.3598,4.9456,4.1722,5.0114,4.8668,4.2026,5.5195,5.8313,4.7872,6.1321,4.5588,4.5314,4.7915,3.6904,4.66,5.9077,3.966,6.9356,4.9047,3.458,4.9441,5.0893,3.3727,4.3419,4.7899,4.4009,5.817,3.9243,4.9442,4.5408,4.402,6.1039,4.944,3.9696,4.4043,4.3065,4.3744,6.4458,2.8108,5.8414,6.2877,5.9309,3.9427,5.0854,4.5805,6.6783,5.2085,4.9853,5.391,4.0975,6.7719,6.1982,5.1217,5.8727,5.5304,4.4476,4.6225,3.8361,3.3133,3.8886,5.2063,4.5132,4.32,5.5072,4.8995,3.6292,5.1463,4.5845,4.0705,3.8089,5.3637,5.7184,4.4656,4.8003,5.4671,5.7142,5.0441,4.0676,4.8672,3.9934,4.7969,4.8769,4.5291,4.4446,3.7267,7.142,3.6345,4.0669,4.9603,4.8489,5.0749,5.4566,4.3375,3.7915,4.0036,6.0881,4.4983,4.4501,4.4813,4.2982,4.8865,4.558,4.0683,4.3098,6.0138,4.9569,4.3236,4.363,4.9073,4.1755,5.0036,6.0674,3.0857,5.0897,5.6065,4.2495,4.3264,4.5909,5.8751,4.4967,4.1799,6.9903,6.0773,5.1299,4.3627,4.2346,4.8792,2.8021,5.1184,3.4045,6.0581,4.4336,4.6586,5.3392,4.2421,4.5516,5.8842,5.6993,4.5077,4.0849,4.3787,6.0447,4.3787,3.7281,4.9621,5.3576,4.8109,4.892,4.8097,3.5958,4.3338,4.5386,5.2447,5.0738,4.6821,5.2558,6.2064,5.3644,4.314,3.7346
4.9838,4.8533,4.7815,4.591,4.2923,4.6672,4.1175,4.9554,5.403,6.0468,5.9275,5.363,4.791,5.0877,6.3316,4.2715,3.7581,5.3245,4.8191,5.507,3.563,4.7427,5.8856,5.0407,4.2523,5.2976,4.5861,4.6248,4.9538,4.137,5.0583,5.0491,4.8578,5.3513,5.8132,4.9685,6.3991,4.7895,4.9973,5.2295,4.081,4.8202,5.5592,4.0231,6.5835,4.7498,3.5898,5.3481,5.5624,3.9056,4.5861,4.9599,4.3381,6.2499,3.9582,4.9109,4.8433,4.4686,6.8264,5.7172,4.4252,4.8378,4.4113,4.7238,5.7266,3.4943,5.977,6.3367,6.1381,4.2846,5.0437,4.6291,6.7921,5.3632,5.3952,5.5468,4.1778,6.6597,6.7537,5.0372,5.8955,5.0366,4.4865,4.8826,3.8006,4.0849,3.9458,5.2337,4.5749,4.5247,5.7398,5.2478,3.5371,5.1436,4.611,4.1893,4.209,5.2994,6.1999,4.2211,5.0834,5.4646,6.0214,5.3836,5.2602,4.6866,4.0559,4.8305,4.9012,4.4757,4.5825,3.5479,6.2464,4.1253,4.1149,5.1939,4.6822,5.32,5.7195,4.6907,3.7806,4.5216,6.5873,4.6927,4.6658,4.2801,4.6633,5.4713,4.7417,3.7266,4.8016,6.6436,4.552,4.7248,4.5874,5.4998,4.711,5.1688,8.0403,2.9969,4.9191,5.9564,4.4639,4.158,4.7,4.2738,4.6982,4.4139,7.1906,5.9719,5.3705,4.3593,4.4906,4.871,2.878,4.0858,3.2798,6.3022,4.5937,5.0884,5.6539,4.2471,4.7406,5.9912,6.008,4.4703,5.8334,4.5528,5.9838,4.6104,3.7527,5.3028,5.4107,5.2722,4.8776,4.9211,3.7273,4.4542,4.6068,5.2239,5.3403,4.7514,5.288,5.9163,4.6119,4.5822,3.6836
4.8977,4.5812,4.7045,4.6622,4.3262,4.6564,4.3866,4.8477,5.4443,5.9411,6.1268,5.2789,4.325,5.0904,6.2919,4.4099,3.977,5.5077,4.8985,5.4124,3.4994,5.0044,5.6973,4.568,4.5829,5.0587,4.4645,4.5231,4.8167,4.3564,5.1512,4.9284,4.2743,5.7495,6.0651,4.9414,5.9279,4.5781,4.7915,4.646,3.8157,4.6321,5.2082,3.9097,7.1399,4.8246,3.5176,4.8896,4.7568,3.0194,4.7538,4.9194,4.4843,5.7785,3.9781,4.7251,4.6287,4.0516,6.0388,5.3568,4.3014,4.4351,4.0055,4.2391,6.9378,3.552,6.2202,6.2038,6.4192,4.0488,4.6013,4.6457,6.1129,5.0775,5.3995,5.6338,3.8521,6.687,6.6862,5.1012,5.8491,5.3836,4.4704,4.7201,3.62,3.4923,4.2027,4.9179,4.603,4.234,5.6631,4.9087,3.6466,5.016,4.495,4.0145,4.2697,5.5295,5.3901,4.3911,4.5531,5.7059,5.7714,4.861,4.4346,4.484,4.2707,4.8483,4.5946,4.7408,4.415,3.651,6.8862,4.211,4.0484,5.2739,4.8074,5.3733,5.6546,4.5141,3.8538,3.6827,6.4352,5.0868,4.7507,4.6911,4.0592,5.2397,4.3024,3.8311,4.6566,6.4299,4.6473,4.3451,4.1578,5.1333,4.5893,5.4075,5.8635,3.1588,5.0413,5.6199,4.0756,4.3074,4.4479,4.4878,4.7948,4.103,6.5431,6.0961,5.5551,4.4346,4.2033,4.5431,2.8582,4.3003,3.2915,6.1681,4.593,4.831,5.3555,4.5478,4.8617,5.7102,5.432,4.1678,5.7926,4.2465,5.9083,4.3036,4.6086,4.8587,5.2056,5.0268,5.5726,4.9098,3.5299,4.5651,4.5724,5.1647,5.1981,4.6503,4.9096,6.0804,4.6247,4.4093,4.0821
4.8337,4.9252,4.923,4.8537,3.9236,4.5818,4.5302,5.1268,5.4098,5.8737,6.0404,5.6543,4.8357,5.3204,6.6079,4.3619,3.6627,5.1275,5.2262,5.487,3.608,4.8369,5.9181,5.0005,4.61,5.0682,4.626,4.684,5.1967,4.326,5.2777,5.3177,5.0129,5.9678,5.9763,4.8629,6.5438,4.9319,4.9396,4.9256,3.8237,4.9482,6.1694,4.0627,8.4972,5.0134,3.7554,5.2703,4.7333,3.4009,4.4511,4.7126,4.4416,6.0861,4.0355,4.6896,4.6954,4.747,5.349,4.9921,4.4983,4.9055,4.3656,4.618,5.5005,3.2956,6.2021,6.4252,6.5404,4.0531,5.1744,4.7936,6.2915,5.4723,5.6648,5.5191,4.1922,6.8342,6.4487,5.3895,5.535,5.3873,4.5567,4.8263,3.7943,3.7244,4.2005,5.1626,4.5922,4.2173,6.0724,4.8594,3.6104,5.1664,4.2003,4.2254,4.0864,5.3064,5.1791,4.8618,4.9633,5.7176,5.7765,5.3497,5.0911,4.9243,4.45,4.9704,5.174,4.5633,4.1579,3.5335,5.3091,3.823,4.1371,5.145,4.7657,5.5664,5.59,4.6799,4.4841,3.707,5.8113,4.9636,4.6797,4.7979,4.3452,5.2453,5.0103,3.7792,4.4293,6.8387,4.448,4.6632,4.6314,5.4703,4.4203,5.4104,5.7846,3.4338,5.0006,6.1014,4.6639,4.5551,4.8898,5.4183,4.7889,4.1961,6.5298,5.9012,5.3493,4.4582,4.2171,4.592,2.7903,4.7958,3.8633,6.9675,4.9085,4.8175,5.665,4.5802,4.6366,5.9971,5.6685,4.6113,3.8606,4.5594,6.2335,4.4375,3.7422,5.1316,5.0803,5.2227,4.8845,4.9132,4.1366,4.7129,4.6188,5.0897,5.6636,4.9873,4.95,6.8164,4.5674,4.6511,4.2998
5.0362,4.6132,4.7899,4.7126,4.3715,4.3215,3.9338,4.7312,5.1393,6.0767,5.8991,5.3344,4.5635,5.1387,6.5519,4.5588,3.7373,5.2105,4.7515,5.2387,3.964,4.9289,5.7449,5.0553,4.6034,4.957,4.4891,4.5464,5.1281,4.4094,5.172,5.1336,4.3343,5.8823,5.9097,5.0904,6.3682,5.03,4.8461,4.6557,3.7587,4.7788,5.6556,4.1368,7.1397,5.2484,3.3928,5.0215,4.6621,3.4952,4.6643,4.8364,4.5553,5.7873,4.535,4.7309,4.6702,4.57,7.2655,6.2128,4.1732,4.4786,4.4464,4.248,5.8272,2.8601,6.5691,6.4414,6.5966,4.4024,5.0506,4.8722,6.6083,5.3232,5.5403,5.2035,4.188,6.9581,6.5125,5.1976,5.8787,4.8092,4.4278,4.5575,4.0007,3.1775,4.1909,5.1425,4.5344,4.4105,5.7741,4.6571,3.533,5.1401,4.5722,4.3002,3.9617,5.4529,5.363,4.5779,5.0715,5.489,5.9344,5.3345,4.5104,4.9345,4.36,4.7359,5.1291,4.5255,4.7054,3.769,6.3207,4.2778,4.1534,5.626,4.3625,5.3119,5.81,4.667,4.0921,3.9663,6.2877,5.0132,4.6944,4.6724,4.1562,5.0794,4.4889,4.0533,4.7343,6.7811,4.8658,4.7429,4.6122,5.54,4.8451,4.9688,7.0852,3.1156,4.9107,5.8005,4.4244,4.5422,4.662,4.1514,4.6169,3.9931,7.0146,6.0595,5.2928,4.6535,4.1676,4.3965,2.8307,4.3056,4.9637,6.5761,5.3903,4.3218,5.5338,4.5584,4.8474,5.6743,5.6457,4.5746,3.8911,4.2264,6.0743,4.4822,3.3052,5.0387,5.261,5.1651,5.3571,5.1527,3.6587,4.4902,4.5092,4.9025,5.3622,4.945,5.0411,6.356,5.5718,4.3606,3.874
5.1801,4.9238,4.5875,4.7262,4.2371,4.409,4.1981,4.7068,5.3768,6.0621,6.0818,5.4548,4.5697,4.7869,6.4567,4.4086,3.9409,5.3166,4.895,5.1673,3.712,4.6689,5.725,4.9,4.6382,5.1724,4.4852,4.6153,4.6736,4.2321,4.7371,5.0326,4.6165,5.6837,5.8891,4.8835,6.1781,4.8367,4.8418,4.7373,3.7148,4.5879,5.7619,3.9356,7.3067,5.1436,3.4715,5.1883,4.6107,3.4465,4.5783,4.7286,4.3934,6.409,4.439,4.8559,4.8051,4.6268,6.7739,6.5989,4.3688,4.6154,4.0337,4.536,5.576,2.8775,6.1962,6.4426,6.3378,3.9335,4.8977,4.6764,6.7149,5.2926,5.0927,5.5346,3.9911,6.9372,6.2878,5.2263,5.7647,5.2765,4.4559,4.4208,3.7364,3.4561,3.8185,5.1719,4.432,4.2757,5.7971,4.9175,3.4241,5.2767,4.7007,3.9659,4.1397,5.6524,5.5617,4.3427,4.7034,5.4068,5.807,5.6143,4.4084,4.8055,4.3719,4.7855,5.264,4.6333,4.1303,3.5384,5.8606,4.2324,4.2481,5.2066,4.4733,5.1614,5.5665,4.5075,3.8703,3.6262,6.4794,4.5117,4.6288,4.5198,4.0045,4.8881,4.5344,3.8992,4.5217,6.5394,4.5585,4.428,4.491,4.8486,4.456,4.9999,6.0141,3.2805,5.1098,6.0329,4.3941,4.3991,4.6242,4.4942,4.4196,4.2305,6.6849,5.9248,5.1319,4.6741,4.465,4.3345,2.7942,4.7237,3.4399,6.5305,5.0049,4.6045,5.4204,4.1723,4.8261,5.9442,5.8493,4.8094,5.1217,4.2094,6.2404,4.3256,3.5316,5.13,5.9506,5.2603,4.7391,4.9487,3.5193,4.3318,4.7552,5.2263,5.4084,4.6113,5.2146,6.9796,4.7515,4.34,3.5835
5.6324,4.759,4.5539,4.8621,4.3002,4.632,4.246,4.7515,5.6402,6.1867,6.1278,5.5965,4.5707,5.2088,6.4471,4.5339,3.6983,5.1606,5.1771,5.6734,4.0072,4.7093,5.6207,5.166,4.5015,5.397,4.5097,4.4827,5.1846,4.239,5.0262,5.0727,4.3693,5.8102,6.1254,4.6929,6.4466,4.79,4.8554,5.4137,3.7555,4.8706,6.0398,4.1548,7.2092,4.97,3.4247,5.1355,4.5963,3.3283,4.5774,4.5793,4.7004,6.3699,4.613,4.5658,4.8353,4.4546,6.8016,5.3146,4.5032,4.8209,4.3161,4.8547,6.6443,3.0651,6.1015,6.7861,6.6631,3.9413,4.9655,5.1573,6.7249,5.5631,5.7316,5.554,4.1635,6.782,6.3729,4.9565,5.6027,4.9937,4.8307,4.4269,4.0049,3.9131,4.1163,4.8204,4.9045,4.353,5.6671,5.043,3.7831,5.1765,4.7151,4.1059,4.2056,5.3376,4.9479,4.4475,4.3825,5.7638,5.9199,4.948,4.583,4.4056,4.3889,5.2441,5.2447,4.5638,4.1819,3.6932,6.5411,4.3627,4.4412,5.6064,4.7064,5.616,5.5486,4.2761,3.6613,3.6787,6.7479,4.8197,4.6658,4.8284,4.7556,5.1989,4.2565,3.6467,5.0497,6.6436,4.7992,4.4632,4.4817,4.8756,4.2515,5.2042,5.6428,3.1992,4.93,6.1691,4.3431,4.4414,4.8896,5.0753,4.6448,4.2045,5.6076,5.8267,5.3269,4.4047,4.3563,4.4855,2.8657,4.0319,3.1856,6.5849,5.2814,5.1397,5.451,4.2779,4.9039,5.9525,5.9498,4.8912,5.0868,4.5427,6.2661,4.7426,3.3515,5.1959,5.5442,5.4357,5.8574,5.3509,3.9442,4.3723,4.6182,4.9392,5.3439,4.7346,5.3705,5.5571,5.0944,4.4532,4.0091
4.929,4.7404,4.8068,4.7138,4.1613,4.4978,4.1374,4.6382,5.2925,5.9007,6.5121,5.3508,4.7279,5.0894,6.5968,4.1885,3.7341,5.1466,5.2892,4.678,3.7921,4.6664,5.2939,4.8134,5.1977,5.138,4.4086,4.5113,4.778,4.3035,4.6622,4.8646,4.0349,5.477,5.4113,4.8477,5.9568,4.5,4.66,4.8185,3.7846,4.6455,5.6379,3.9,6.4877,4.6585,3.4909,4.794,4.8516,3.4006,4.4029,4.9544,4.3044,6.3642,4.232,4.616,4.5091,4.3742,6.008,6.0317,4.1727,4.34,4.2119,4.5846,5.8331,2.9237,5.9442,6.5074,6.0954,3.9458,4.5754,4.6406,6.6962,4.8766,5.1598,5.3893,3.8825,6.6664,6.6153,5.2433,5.7167,4.8805,4.4684,4.6755,3.8931,3.428,3.837,4.8592,4.4457,4.3163,5.4155,4.6078,3.3385,5.3005,4.3553,4.1819,3.6536,5.3855,6.2048,4.5822,4.8429,5.1343,5.5453,4.9675,4.4149,4.9244,3.8999,4.7652,4.9981,4.7548,4.1848,3.6914,6.341,3.7388,4.004,5.0882,4.5229,5.2899,5.4016,4.4251,4.0952,3.8135,6.6153,4.459,4.6104,4.3761,4.3555,4.8303,4.5307,3.8695,4.5867,6.2443,5.1361,4.317,4.1337,5.0543,4.3656,5.0135,5.5617,3.2329,5.1512,5.803,4.331,3.9251,4.4861,5.044,4.5037,4.1548,6.7895,5.9496,5.1496,4.3168,4.5894,4.0158,2.9538,4.2066,3.5254,6.1466,4.6305,4.7197,5.239,4.2217,4.5062,5.7371,5.5196,3.9475,6.6087,4.1856,5.7423,4.7305,3.7099,4.7607,6.1686,4.855,4.6255,5.047,4.0485,4.1752,4.7226,4.8095,5.1382,4.4222,4.9341,6.7869,4.822,4.3704,3.5646
5.2722,4.7952,4.9619,4.9625,4.2033,4.3905,4.1518,4.5989,5.3505,6.165,6.3832,5.415,4.7882,5.1806,6.2055,4.1165,3.7816,5.1158,5.2505,5.8375,3.7059,4.9386,5.7731,4.9192,4.6355,5.1593,4.4459,4.8485,5.0568,4.6263,5.0797,5.2818,4.7015,5.6852,6.1923,4.9756,6.2665,4.7426,4.9577,4.72,3.8213,4.7169,5.8068,4.2151,7.5769,5.0952,3.5292,5.0209,4.6278,3.4508,4.778,4.7686,4.3051,6.0609,4.4146,4.7738,4.7102,4.3099,7.6883,5.8861,4.2064,4.6026,4.4224,4.5834,7.132,2.8558,6.0637,6.5029,6.3579,4.2246,5.2647,4.7875,6.4919,5.9023,5.1703,5.7398,3.9366,6.9381,6.8873,5.5284,5.9536,5.6807,4.473,4.7337,4.1197,3.5201,3.9146,5.3034,4.4243,4.6541,5.9768,5.0827,3.3679,5.507,4.5613,4.5969,4.3242,5.2819,5.2226,4.6957,4.4608,5.7965,5.9048,5.2463,4.7515,4.9212,4.2007,4.9425,5.0265,4.6167,4.2225,3.7842,6.6283,4.1539,4.0901,5.3773,4.5191,5.4434,5.5114,4.5565,4.1867,3.9784,6.6762,4.6884,4.8053,4.6444,4.2904,5.4057,4.6529,3.8285,4.8172,6.5673,4.6636,4.6948,4.8651,4.4185,3.9119,4.957,5.4637,3.3047,4.7071,5.8638,4.2144,4.4091,4.714,4.8428,4.5493,4.0001,6.1011,5.6602,5.4042,4.4761,4.4814,4.3613,2.9768,4.0577,3.5728,6.6207,4.5698,4.385,5.5762,4.3937,5.2163,6.0745,5.679,4.8325,5.4396,4.4758,6.1188,4.7796,3.2773,5.0853,5.4903,5.0018,4.9376,4.8856,3.5147,4.359,4.5143,4.3175,5.784,4.7225,5.1837,6.6152,5.1168,4.3967,4.0333
4.7259,4.5845,4.6663,4.8001,3.9241,4.5875,4.2648,4.3279,5.3844,5.834,6.0897,5.0953,4.0916,5.2012,6.6211,4.5041,3.7253,5.3342,4.9649,5.2483,3.7973,4.7008,5.5345,4.9736,4.784,5.1229,4.2926,4.6519,4.8923,4.1736,4.9171,4.8344,4.0844,5.8565,5.7728,4.6348,6.2712,4.6794,4.6917,4.7702,3.8423,4.5502,5.7904,3.9755,7.5417,4.7209,3.4862,5.1971,4.9697,3.4492,4.661,4.8212,4.1794,6.1807,4.0255,5.015,4.7124,4.3829,7.2123,5.3001,4.1988,4.4198,3.9844,4.4051,6.3877,3.2388,6.1973,6.3909,6.2755,4.0322,4.6611,4.6243,6.2757,5.1371,5.2215,5.3624,4.0486,6.7765,6.9506,5.0304,5.6471,4.8839,4.3665,4.4741,3.8526,3.4702,3.791,5.1526,4.4821,4.417,5.4925,4.6939,3.5216,5.2262,4.3149,4.1142,3.9845,5.596,5.3753,4.4696,5.0265,5.3132,5.8819,5.2746,4.1667,5.2198,3.9136,4.7871,5.0912,4.5241,4.3614,3.4168,5.1893,3.7551,4.0498,5.1977,4.5362,5.3141,5.7874,4.6789,4.0783,4.2003,6.0505,4.4147,4.2936,4.316,4.2148,4.9636,4.3001,3.6674,4.446,6.4949,4.5439,4.372,4.4891,5.8731,4.835,4.8188,5.3573,3.1161,4.9338,5.7195,4.0922,4.3301,4.4504,4.8264,4.3622,4.342,7.0135,5.8707,4.9334,4.272,4.3194,4.5424,3.0477,4.9421,3.6491,6.1816,4.8103,4.3638,5.2614,4.2605,4.7193,5.7067,5.667,4.532,6.2401,4.1576,5.8413,4.7038,3.588,5.0173,5.3977,5.1206,4.8798,4.8239,3.8092,4.3034,4.4925,5.3749,5.464,4.6365,5.1515,6.7377,6.24,4.4805,3.7878
4.9114,4.6612,4.5192,4.6721,4.0925,4.6346,4.319,4.694,5.4201,5.6814,6.3361,5.3423,4.5021,5.0582,6.4582,4.3299,3.7328,5.4978,5.053,6.1857,3.7936,4.6318,5.5,5.0683,4.2557,4.8049,4.0881,4.2571,4.717,4.2448,4.8962,4.8556,4.5392,5.5991,5.6799,4.5601,5.9605,4.5161,4.8531,4.9838,3.8698,4.5154,5.4895,3.9372,6.5311,4.6871,3.569,5.1001,4.8159,3.3354,4.3891,4.6492,4.2407,6.5834,4.0997,4.7564,4.395,4.3666,7.4424,5.7962,4.5229,4.3133,4.1724,4.42,5.7359,3.2241,6.0322,6.5338,6.0712,4.3218,4.9595,4.6277,7.0561,5.3232,5.1448,5.1229,4.14,6.5975,6.3356,4.8077,5.597,4.6523,4.333,4.7672,3.7275,4.2847,3.9225,5.0801,4.3818,4.2368,5.6751,4.692,3.3847,5.189,4.2626,3.9998,3.8362,5.0137,5.3844,4.5435,4.5393,5.4699,5.7969,4.8971,3.7401,4.9631,4.2656,5.1024,5.2202,4.5512,4.4651,3.562,6.9386,4.0467,4.2878,5.1426,4.4654,5.3268,5.3919,4.3776,3.729,4.093,5.6998,4.1008,4.3591,4.3893,4.5268,5.067,4.468,3.7353,4.8096,6.7505,4.7935,4.3576,4.366,4.3815,4.1781,4.9095,5.2575,3.1491,5.3099,5.9297,4.147,4.307,4.5931,4.8245,4.5572,4.1781,6.5177,5.667,4.979,4.4302,4.5478,4.3625,2.7438,4.4703,3.4765,6.2658,4.7909,4.6069,5.3232,4.0385,4.5324,5.6061,5.6315,4.3174,5.8704,4.3963,5.704,4.4806,3.5968,4.7918,5.8192,5.0921,4.894,4.9394,3.6979,4.2329,4.6024,5.0684,5.3636,4.4849,4.8461,6.8024,5.1806,4.4737,3.7839
5.091,4.9724,4.951,5.003,4.3706,4.6064,4.3353,4.638,5.1557,6.0832,6.1177,5.2346,4.5717,5.1946,6.2902,4.4303,3.8849,5.3763,5.258,5.7324,3.6173,5.0265,5.7889,5.0245,4.4507,5.4788,4.5401,4.5837,5.0487,4.2819,4.9874,5.2056,4.6814,5.8322,6.0559,4.7115,6.3761,4.8947,5.0711,5.1595,3.9084,4.8029,5.5607,4.0836,7.7093,5.0594,3.5554,5.3661,4.8563,3.3371,4.723,4.8015,4.5575,6.2388,4.4016,4.9502,4.765,4.3331,5.4611,5.2577,4.4139,4.7583,4.314,4.775,6.5846,2.9529,6.1986,6.3396,6.5474,4.1126,5.1964,4.6139,6.5997,5.5625,5.7811,5.3637,4.2519,7.006,6.794,5.0428,5.6721,5.6103,4.6902,4.4625,3.7569,3.627,4.1007,5.1698,4.8041,4.3929,5.7285,4.9454,3.4837,5.3347,4.4947,3.9669,3.8732,5.344,5.2388,4.1949,4.5012,5.6365,6.2048,5.3105,4.5842,4.8,4.2669,5.049,5.4364,4.3378,4.599,3.5909,6.5833,4.0403,4.0666,5.2881,4.5601,5.1334,6.0456,4.8021,3.9601,3.7542,6.3471,4.7628,4.4596,4.2292,4.2671,5.1046,4.5787,4.0415,4.9843,6.8401,4.3601,4.6105,4.497,5.6206,4.104,4.9799,5.6537,3.144,4.8874,6.1167,4.2306,4.6081,4.6707,4.9762,4.4654,4.1432,6.2149,6.0928,5.6542,4.5286,4.5075,4.9523,2.9891,3.9155,3.4407,6.629,4.8616,4.6852,5.6303,4.1978,4.4813,6.1881,5.9889,4.6082,5.0236,4.5377,5.9025,4.7954,3.4257,5.019,4.7149,5.2972,4.9971,5.0462,3.76,4.3926,4.4775,4.9328,5.4478,4.7067,4.9571,6.8662,4.9307,4.518,3.723
4.8263,4.9746,4.6305,4.5982,4.1553,4.3211,4.1553,4.5093,5.4763,5.9436,5.8521,5.1877,4.4283,5.0334,6.5322,4.2223,3.7265,5.2596,5.2438,5.2173,3.551,4.7474,5.7359,4.9397,4.51,5.0964,4.5685,4.5228,4.9398,4.3696,4.9632,5.0376,4.8288,5.6437,5.9077,4.9146,6.3189,4.8289,4.8137,5.1,3.7011,4.6248,5.7032,4.011,7.8586,5.0345,3.4753,5.0825,5.0515,3.1835,4.5861,4.5658,4.1834,5.9995,4.2995,4.8112,4.6034,4.6769,6.986,5.258,4.2481,4.5041,4.1929,4.371,5.4831,3.1786,6.2317,6.2876,6.2202,4.1724,4.9507,4.5172,6.3106,5.0749,5.692,5.5347,3.9608,6.8595,6.4078,5.0315,5.8718,5.9782,4.503,4.7817,3.8531,3.3342,4.0188,5.2276,4.3992,4.1199,5.7412,4.6067,3.683,5.2007,4.4467,4.192,3.9984,5.2566,5.2533,5.1503,4.6257,5.4818,6.168,5.2694,4.7169,4.9842,4.1653,4.7995,4.7823,4.8736,4.5001,3.5774,5.69,4.1061,4.0454,5.3905,4.7245,5.3676,5.7922,4.732,3.7745,3.9779,6.6617,4.2946,4.7832,4.7057,4.023,5.1581,4.481,3.7687,4.7087,6.5963,4.7729,4.5961,4.8048,5.5113,4.5508,5.1291,5.1643,3.6083,4.9367,6.0683,4.0194,4.572,4.4729,4.8478,4.4354,4.4006,6.9089,6.1025,5.3083,4.5626,4.3909,4.3216,2.8524,4.2095,3.4878,6.7696,4.7413,4.5962,5.5906,4.2158,4.8878,5.9202,5.5398,4.5295,3.9797,4.5152,6.1009,4.6897,3.8718,5.262,5.2673,5.1443,4.9974,4.6769,3.8989,4.4256,4.5094,5.2472,5.3884,4.7191,5.1261,5.9879,5.5365,4.448,3.9102
